City,County,State,Accidents
Big Springs,Deuel,NE,1
Big Stone Gap,Lee,VA,1
Big Sur,Monterey,CA,52
Big Timber,Sweet Grass,MT,1
Big Wells,Dimmit,TX,1
Bigelow,Nobles,MN,2
Bigfork,Itasca,MN,1
Biggs,Butte,CA,8
Biglerville,Adams,PA,8
Billerica,Middlesex,MA,94
Billings,Christian,MO,2
Billingsley,Autauga,AL,2
Biloxi,Jackson,MS,6
Biloxi,Harrison,MS,15
Bingen,Klickitat,WA,3
Bingham Lake,Cottonwood,MN,32
Binghamton,Broome,NY,47
Birch Run,Saginaw,MI,11
Birchwood,Hamilton,TN,2
Bird In Hand,Lancaster,PA,12
Bird Island,Renville,MN,8
Birds Landing,Solano,CA,1
Birdsboro,Berks,PA,31
Birmingham,Jefferson,AL,1062
Birmingham,Shelby,AL,110
Birmingham,Oakland,MI,1
Birmingham,Jefferson,IA,2
Biscoe,Montgomery,NC,5
Biscoe,Prairie,AR,9
Bishop,Inyo,CA,49
Bishop,Mono,CA,10
Bishopville,Lee,SC,65
Bishopville,Worcester,MD,1
Bixby,Tulsa,OK,4
Black Canyon City,Yavapai,AZ,50
Black Earth,Dane,WI,2
Black Forest-Peyton,El Paso,CO,1
Black Hawk,Gilpin,CO,1
Black Mountain,Buncombe,NC,15
Black River Falls,Jackson,WI,6
Blackduck,Beltrami,MN,6
Blackduck,Itasca,MN,6
Blackfoot,Bingham,ID,2
Blacklick,Franklin,OH,7
Blacksburg,Cherokee,SC,126
Blacksburg,York,SC,1
Blacksburg,Montgomery,VA,2
Blackstock,Fairfield,SC,1
Blackstock,Chester,SC,4
Blackstone,Nottoway,VA,7
Blackville,Barnwell,SC,10
Blackwood,Gloucester,NJ,27
Blackwood,Camden,NJ,66
Bladenboro,Bladen,NC,2
Bladensburg,Prince George's,MD,17
Blaine,Whatcom,WA,16
Blair,Fairfield,SC,7
Blair,Washington,NE,2
Blairsden Graeagle,Plumas,CA,7
Blairstown,Warren,NJ,8
Blairsville,Westmoreland,PA,2
Blakely,Early,GA,1
Blanchester,Warren,OH,1
Blanchester,Clinton,OH,7
Bland,Bland,VA,8
Blandford,Berkshire,MA,1
Blandford,Hampden,MA,2
Blanding,San Juan,UT,30
Blandon,Berks,PA,1
Blauvelt,Rockland,NY,21
Blenheim,Marlboro,SC,10
Bliss,Gooding,ID,2
Blodgett,Benton,OR,7
Blodgett,Lincoln,OR,14
Blomkest,Kandiyohi,MN,9
Bloomer,Chippewa,WI,1
Bloomfield,Essex,NJ,69
Bloomfield,Hartford,CT,3
Bloomfield Hills,Oakland,MI,19
Blooming Prairie,Mower,MN,4
Blooming Prairie,Steele,MN,10
Blooming Prairie,Dodge,MN,2
Bloomingburg,Fayette,OH,2
Bloomingburg,Orange,NY,2
Bloomingdale,DuPage,IL,122
Bloomingdale,Chatham,GA,12
Bloomingdale,Effingham,GA,7
Bloomington,San Bernardino,CA,470
Bloomington,Monroe,IN,14
Bloomington,McLean,IL,2
Bloomsburg,Columbia,PA,37
Bloomsbury,Hunterdon,NJ,2
Bloomsbury,Warren,NJ,1
Bloomsdale,Ste Genevieve,MO,3
Blossburg,Tioga,PA,2
Blossvale,Oneida,NY,7
Blountstown,Calhoun,FL,7
Blountsville,Blount,AL,39
Blue Ash,Hamilton,OH,11
Blue Bell,Montgomery,PA,65
Blue Earth,Faribault,MN,41
Blue Island,Cook,IL,6
Blue Jay,San Bernardino,CA,5
Blue Lake,Humboldt,CA,23
Blue Point,Suffolk,NY,1
Blue Ridge,Botetourt,VA,3
Blue Ridge,Bedford County,VA,2
Blue Ridge Summit,Franklin,PA,1
Blue River,Linn,OR,244
Blue River,Lane,OR,17
Blue Springs,Jackson,MO,31
Blue Springs,Union,MS,1
Bluefield,Mercer,WV,1
Bluefield,Tazewell,VA,1
Bluemont,Clarke,VA,7
Bluemont,Loudoun,VA,9
Bluffton,Beaufort,SC,71
Bluffton,Allen,OH,5
Bluffton,Otter Tail,MN,2
Bluffton,Clay,GA,1
Blythe,Riverside,CA,37
Blythe,Richmond,GA,8
Blythewood,Richland,SC,100
Blythewood,Fairfield,SC,1
Boalsburg,Centre,PA,4
Boardman,Morrow,OR,38
Boaz,Etowah,AL,3
Boca Raton,Palm Beach,FL,500
Bodega,Sonoma,CA,3
Bodega Bay,Sonoma,CA,35
Bodfish,Kern,CA,12
Boerne,Kendall,TX,3
Boerne,Bexar,TX,9
Bogart,Clarke,GA,1
Bogue Chitto,Lincoln,MS,1
Bohemia,Suffolk,NY,21
Boiling Springs,Spartanburg,SC,372
Boise,Ada,ID,26
Bokeelia,Lee,FL,2
Boligee,Greene,AL,3
Bolinas,Marin,CA,18
Bolingbrook,Will,IL,79
Bolivar,Tuscarawas,OH,3
Bolivar,Westmoreland,PA,1
Bolivia,Brunswick,NC,3
Bolton,Hinds,MS,2
Bolton,Tolland,CT,1
Bolton,Worcester,MA,8
Bolton Landing,Warren,NY,4
Bon Aqua,Hickman,TN,1
Bonaire,Houston,GA,4
Bonanza,Klamath,OR,28
Bonfield,Kankakee,IL,1
Bonifay,Holmes,FL,15
Bonifay,Washington,FL,2
Bonita,San Diego,CA,18
Bonita Springs,Lee,FL,86
Bonne Terre,St. Francois,MO,1
Bonneau,Berkeley,SC,14
Bonner Springs,Wyandotte,KS,11
Bonners Ferry,Boundary,ID,1
Bonney Lake,Pierce,WA,6
Bonnieville,Hart,KY,3
Bonsall,San Diego,CA,76
Boone,Boone,IA,2
Boone,Pueblo,CO,2
Boone,Watauga,NC,2
Boones Mill,Franklin County,VA,2
Boonsboro,Washington,MD,11
Boonton,Morris,NJ,8
Boonville,Cooper,MO,4
Boonville,Oneida,NY,8
Boonville,Mendocino,CA,5
Bordentown,Burlington,NJ,53
Boring,Clackamas,OR,40
Boring,Multnomah,OR,2
Boron,San Bernardino,CA,11
Boron,Kern,CA,4
Boscawen,Merrimack,NH,2
Bosque,Socorro,NM,1
Bosque Farms,Bernalillo,NM,4
Bossier City,Bossier,LA,47
Bossier City,Caddo,LA,1
Boston,Suffolk,MA,549
Boston,Norfolk,MA,1
Boswell,Somerset,PA,4
Bothell,King,WA,55
Bothell,Snohomish,WA,51
Botkins,Shelby,OH,1
Boulder,Boulder,CO,42
Boulder,Garfield,UT,7
Boulder,Jefferson,CO,1
Boulder Creek,Santa Cruz,CA,60
Bound Brook,Somerset,NJ,10
Bountiful,Davis,UT,53
Bourbon,Marshall,IN,1
Bourbon,Crawford,MO,1
Bourbonnais,Kankakee,IL,6
Bouse,La Paz,AZ,2
Boutte,St. Charles,LA,1
Bovey,Itasca,MN,14
Bow,Skagit,WA,11
Bow,Merrimack,NH,14
Bowdoinham,Sagadahoc,ME,2
Bowie,Prince George's,MD,66
Bowie,Prince Georges,MD,3
Bowling Green,Hardee,FL,18
Bowling Green,Wood,OH,5
Bowling Green,Warren,KY,1
Bowman,Orangeburg,SC,89
Box Springs,Talbot,GA,2
Boxborough,Middlesex,MA,8
Boxford,Essex,MA,10
Boyce,Rapides,LA,2
Boyd,Wise,TX,1
Boyds,Montgomery,MD,5
Boydton,Mecklenburg,VA,4
Boyertown,Montgomery,PA,1
Boyertown,Berks,PA,4
Boylston,Worcester,MA,2
Boynton Beach,Palm Beach,FL,203
Boys Town,Douglas,NE,3
Bozrah,New London,CT,2
Braceville,Grundy,IL,2
Bracey,Mecklenburg,VA,8
Brackettville,Kinney,TX,1
Bradenton,Manatee,FL,602
Bradenton,Sarasota,FL,1
Bradenton Beach,Manatee,FL,1
Bradenville,Westmoreland,PA,1
Bradford,McKean,PA,15
Bradford,Orange,VT,1
Bradford,Merrimack,NH,1
Bradford,Miami,OH,1
Bradley,Kankakee,IL,1
Bradley,San Luis Obispo,CA,2
Bradley,Monterey,CA,12
Bradley,McCormick,SC,1
Bradley,Greenwood,SC,4
Braham,Kanabec,MN,3
Braham,Isanti,MN,3
Braham,Pine,MN,1
Braidwood,Will,IL,3
Brainerd,Crow Wing,MN,49
Brainerd,Cass,MN,2
Braintree,Norfolk,MA,109
Branchburg,Somerset,NJ,4
Branchville,Bamberg,SC,3
Branchville,Orangeburg,SC,5
Branchville,Sussex,NJ,1
Brandon,Hillsborough,FL,196
Brandon,Rankin,MS,9
Brandon,Douglas,MN,11
Brandon,Buchanan,IA,1
Brandon,Rutland,VT,1
Brandy Station,Culpeper,VA,2
Brandywine,Prince George's,MD,68
Branford,New Haven,CT,38
Branford,Gilchrist,FL,1
Brantley,Crenshaw,AL,2
Braselton,Jackson,GA,10
Braselton,Barrow,GA,1
Braselton,Hall,GA,4
Brattleboro,Windham,VT,1
Brayton,Cass,IA,1
Brazil,Clay,IN,6
Brea,Orange,CA,301
Breaux Bridge,St. Martin,LA,73
Breaux Bridge,Lafayette,LA,2
Breckenridge,Summit,CO,3
Brecksville,Cuyahoga,OH,5
Brecksville,Summit,OH,6
Breezewood,Bedford,PA,38
Breezewood,Fulton,PA,1
Breinigsville,Lehigh,PA,5
Bremen,Cullman,AL,8
Bremen,Carroll,GA,8
Bremen,Fairfield,OH,1
Bremen,Marshall,IN,1
Bremerton,Kitsap,WA,44
Brent,Bibb,AL,2
Brentwood,Suffolk,NY,111
Brentwood,Davidson,TN,120
Brentwood,Williamson,TN,49
Brentwood,Contra Costa,CA,151
Brentwood,Prince George's,MD,2
Brentwood,Prince Georges,MD,2
Brevard,Transylvania,NC,3
Brewerton,Onondaga,NY,5
Brewster,Putnam,NY,101
Brewster,Nobles,MN,19
Brewster,Thomas,KS,1
Brewster,Barnstable,MA,1
Brewster,Jackson,MN,11
Brewton,Conecuh,AL,1
Brewton,Escambia,AL,3
Briarcliff Manor,Westchester,NY,17
Bricelyn,Faribault,MN,5
Brick,Ocean,NJ,54
Bridal Veil,Multnomah,OR,9
Bridgehampton,Suffolk,NY,4
Bridgeport,Fairfield,CT,113
Bridgeport,Montgomery,PA,6
Bridgeport,Harrison,WV,5
Bridgeport,Gloucester,NJ,2
Bridgeport,Onondaga,NY,11
Bridgeport,Mono,CA,9
Bridgeport,Madison,NY,11
Bridgeport,Saginaw,MI,1
Bridgeton,St. Louis County,MO,78
Bridgeton,Cumberland,NJ,25
Bridgeview,Cook,IL,30
Bridgeville,Allegheny,PA,13
Bridgeville,Humboldt,CA,18
Bridgeville,Sussex,DE,11
Bridgeville,Trinity,CA,1
Bridgewater,Plymouth,MA,9
Bridgewater,Somerset,NJ,48
Bridgewater,Litchfield,CT,3
Bridgewater Corners,Windsor,VT,1
Bridgman,Berrien,MI,1
Bridport,Addison,VT,1
Brier,Snohomish,WA,1
Brigham City,Box Elder,UT,74
Brighton,Adams,CO,140
Brighton,Livingston,MI,36
Brighton,Suffolk,MA,35
Brighton,Weld,CO,5
Brighton,Tipton,TN,1
Brightwaters,Suffolk,NY,2
Brightwood,Clackamas,OR,5
Brimfield,Hampden,MA,1
Brimfield,Peoria,IL,1
Brinklow,Montgomery,MD,3
Brinnon,Jefferson,WA,20
Brisbane,San Mateo,CA,59
Bristol,Bucks,PA,27
Bristol,Bristol,VA,7
Bristol,Washington,VA,8
Bristol,Sullivan,TN,1
Bristol,Bristol,RI,3
Bristol,Grafton,NH,3
Bristol,Liberty,FL,4
Bristol,Hartford,CT,12
Bristol,Kenosha,WI,1
Bristow,Creek,OK,10
Bristow,Prince William,VA,11
Broad Run,Prince William,VA,1
Broad Top,Huntingdon,PA,2
Broadalbin,Saratoga,NY,1
Broadview,Cook,IL,1
Broadview Heights,Cuyahoga,OH,3
Broadway,Rockingham,VA,6
Broadway,Harnett,NC,3
Brockport,Elk,PA,1
Brockport,Monroe,NY,112
Brockport,Clearfield,PA,2
Brockton,Plymouth,MA,36
Brockway,Jefferson,PA,1
Brodheadsville,Monroe,PA,1
Brodnax,Brunswick,VA,6
Brodnax,Mecklenburg,VA,1
Brogan,Malheur,OR,2
Brogue,York,PA,6
Broken Arrow,Tulsa,OK,22
Broken Arrow,Wagoner,OK,4
Bronson,Levy,FL,4
Bronx,Bronx,NY,1573
Bronxville,Westchester,NY,56
Brook Park,Pine,MN,23
Brook Park,Kanabec,MN,3
Brooker,Bradford,FL,1
Brookeville,Howard,MD,1
Brookeville,Montgomery,MD,17
Brookfield,Waukesha,WI,87
Brookfield,Cook,IL,1
Brookhaven,Suffolk,NY,10
Brookhaven,DeKalb,GA,12
Brookhaven,Delaware,PA,2
Brookings,Curry,OR,69
Brooklawn,Camden,NJ,12
Brooklet,Bulloch,GA,1
Brookline,Norfolk,MA,7
Brookline,Greene,MO,1
Brookline,Hillsborough,NH,4
Brooklyn,Kings,NY,1088
Brooklyn,Anne Arundel,MD,17
Brooklyn,Windham,CT,15
Brooklyn,Dane,WI,1
Brooklyn,New York,NY,4
Brooklyn,Poweshiek,IA,2
Brooklyn,Baltimore City,MD,9
Brooklyn,Forrest,MS,2
Brookpark,Cuyahoga,OH,14
Brooks,Yolo,CA,5
Brooks,Bullitt,KY,4
Brooks,Spalding,GA,1
Brookshire,Waller,TX,15
Brookston,St. Louis,MN,4
Brooksville,Hernando,FL,184
Brookville,Montgomery,OH,16
Brookville,Jefferson,PA,4
Brookville,Dearborn,IN,1
Brookwood,Tuscaloosa,AL,1
Broomall,Delaware,PA,20
Broomfield,Broomfield,CO,46
Broomfield,Adams,CO,62
Broomfield,Jefferson,CO,16
Broomfield,Boulder,CO,4
Brooten,Pope,MN,2
Brooten,Stearns,MN,1
Brothers,Deschutes,OR,32
Brothers,Harney,OR,8
Broussard,Lafayette,LA,41
Browerville,Todd,MN,6
Brown City,Lapeer,MI,1
Browns Mills,Burlington,NJ,11
Browns Summit,Guilford,NC,6
Browns Valley,Yuba,CA,18
Brownsboro,Madison,AL,17
Brownsburg,Hendricks,IN,8
Brownsdale,Mower,MN,1
Brownstown,Fayette,IL,1
Brownsville,Haywood,TN,4
Brownsville,Linn,OR,3
Brownsville,Yuba,CA,1
Brownsville,Fayette,PA,1
Brownsville,Houston,MN,3
Brownton,McLeod,MN,28
Bruce Twp,Macomb,MI,5
Bruceton Mills,Preston,WV,1
Bruceville,McLennan,TX,1
Brundidge,Pike,AL,30
Bruneau,Owyhee,ID,6
Bruno,Pine,MN,3
Brunson,Hampton,SC,5
Brunswick,Glynn,GA,27
Brunswick,Frederick,MD,1
Brunswick,Medina,OH,9
Brunswick,Cumberland,ME,3
Brush,Morgan,CO,3
Brush Prairie,Clark,WA,2
Bryant,Jackson,AL,1
Bryantown,Charles,MD,7
Bryce,Garfield,UT,3
Bryceville,Nassau,FL,4
Bryn Athyn,Montgomery,PA,1
Bryn Mawr,Montgomery,PA,13
Bryn Mawr,Delaware,PA,5
Bryson City,Swain,NC,2
Buchanan,Botetourt,VA,47
Buchanan,Rockbridge,VA,1
Buchanan,Berrien,MI,3
Buckeye,Maricopa,AZ,186
Buckhead,Morgan,GA,7
Buckingham,Buckingham,VA,2
Buckley,Iroquois,IL,3
Buckley,Pierce,WA,5
Buckner,Oldham,KY,1
Bucyrus,Crawford,OH,2
Buda,Hays,TX,15
Buda,Travis,TX,17
Buda,Caldwell,TX,2
Budd Lake,Morris,NJ,2
Buellton,Santa Barbara,CA,20
Buena,Atlantic,NJ,14
Buena Park,Orange,CA,330
Buena Vista,Chaffee,CO,4
Buena Vista,Rockbridge,VA,3
Buffalo,Erie,NY,516
Buffalo,Union,SC,3
Buffalo,Wright,MN,51
Buffalo Grove,Lake,IL,90
Buffalo Grove,Cook,IL,11
Buffalo Junction,Mecklenburg,VA,1
Buffalo Lake,Renville,MN,1
Buffalo Mills,Bedford,PA,2
Buford,Gwinnett,GA,49
Buford,Hall,GA,14
Buhl,Tuscaloosa,AL,2
Bulger,Washington,PA,1
Bull Valley,McHenry,IL,1
Bullhead City,Mohave,AZ,6
Bullock,Granville,NC,1
Bulls Gap,Greene,TN,1
Bulverde,Comal,TX,1
Bumpass,Louisa,VA,1
Buncombe,Union,IL,2
Bunker Hill,Russell,KS,1
Bunker Hill,Berkeley,WV,1
Bunkie,St. Landry,LA,1
Bunnell,Flagler,FL,5
Bunnlevel,Harnett,NC,1
Burbank,Cook,IL,13
Burbank,Los Angeles,CA,436
Burbank,Medina,OH,1
Burgaw,Pender,NC,11
Burien,King,WA,1
Burke,Fairfax County,VA,3
Burkeville,Nottoway,VA,3
Burkeville,Prince Edward,VA,1
Burleson,Tarrant,TX,21
Burleson,Johnson,TX,15
Burlingame,San Mateo,CA,128
Burlington,Middlesex,MA,36
Burlington,Kenosha,WI,1
Burlington,Alamance,NC,36
Burlington,Skagit,WA,16
Burlington,Racine,WI,3
Burlington,Burlington,NJ,26
Burlington,Guilford,NC,8
Burlington,Chittenden,VT,1
Burnet,Burnet,TX,1
Burney,Shasta,CA,25
Burns,Dickson,TN,5
Burns,Harney,OR,45
Burnsville,Dakota,MN,310
Burnsville,Yancey,NC,1
Burnt Cabins,Fulton,PA,3
Burnt Ranch,Trinity,CA,13
Burr Ridge,Cook,IL,5
Burr Ridge,Dupage,IL,12
Burtchville,St. Clair,MI,1
Burton,Genesee,MI,85
Burton,Geauga,OH,7
Burtonsville,Montgomery,MD,12
Burtrum,Todd,MN,4
Bushkill,Pike,PA,2
Bushnell,Sumter,FL,18
Bushnell,Kimball,NE,2
Buskirk,Rensselaer,NY,4
Butler,Johnson,TN,2
Butler,Morris,NJ,6
Butler,Butler,PA,1
Butler,Pendleton,KY,1
Butner,Granville,NC,9
Butte City,Glenn,CA,3
Butte Falls,Jackson,OR,6
Butterfield,Watonwan,MN,22
Buttonwillow,Kern,CA,40
Buxton,Washington,OR,36
Buzzards Bay,Barnstable,MA,13
Byars,Mcclain,OK,1
Byers,Arapahoe,CO,11
Byfield,Essex,MA,10
Byhalia,Marshall,MS,2
Bylas,Graham,AZ,1
Byram,Hinds,MS,11
Byron,Peach,GA,17
Byron,Contra Costa,CA,81
Byron,Olmsted,MN,19
Byron,Genesee,MI,1
Byron,Alameda,CA,19
Byron,Houston,GA,1
Byron Center,Kent,MI,29
Byron Center,Ottawa,MI,1
Cabin John,Montgomery,MD,23
Cabot,Lonoke,AR,1
Cabot,Pulaski,AR,1
Caddo Mills,Hunt,TX,5
Cades,Williamsburg,SC,6
Cadet,Washington,MO,1
Cairo,Greene,NY,4
Calabasas,Los Angeles,CA,198
Calabash,Brunswick,NC,1
Caldwell,Canyon,ID,8
Caldwell,Burleson,TX,1
Caldwell,Essex,NJ,1
Caledonia,Livingston,NY,3
Caledonia,Racine,WI,12
Caledonia,Houston,MN,10
Caledonia,Winnebago,IL,6
Caledonia,Kent,MI,22
Calera,Shelby,AL,31
Calera,Chilton,AL,2
Calhan,El Paso,CO,8
Calhoun,Gordon,GA,17
Calhoun,McMinn,TN,5
Calhoun Falls,Abbeville,SC,2
Calhoun Falls,McCormick,SC,1
Caliente,Kern,CA,87
Caliente,Lincoln,NV,2
California,Campbell,KY,1
California,St. Mary's,MD,4
California City,Kern,CA,1
California Hot Springs,Tulare,CA,13
Calimesa,Riverside,CA,27
Calistoga,Sonoma,CA,12
Calistoga,Napa,CA,123
Callahan,Nassau,FL,10
Callahan,Siskiyou,CA,1
Callao,Northumberland,VA,2
Callaway,Franklin County,VA,1
Callaway,Becker,MN,4
Calpine,Sierra,CA,9
Calumet,Itasca,MN,1
Calumet City,Cook,IL,29
Calverton,Suffolk,NY,3
Camak,Warren,GA,1
Camano Island,Snohomish,WA,1
Camano Island,Island,WA,2
Camarillo,Ventura,CA,237
Camas,Clark,WA,10
Camas Valley,Douglas,OR,20
Cambria,San Luis Obispo,CA,26
Cambria Heights,Queens,NY,40
Cambridge,Middlesex,MA,51
Cambridge,Jefferson,WI,3
Cambridge,Guernsey,OH,1
Cambridge,Dorchester,MD,33
Cambridge,Story,IA,17
Cambridge,Dane,WI,2
Cambridge,Isanti,MN,36
Cambridge City,Wayne,IN,6
Camby,Marion,IN,3
Camby,Hendricks,IN,1
Camden,Lee,SC,21
Camden,Kershaw,SC,80
Camden,Camden,NJ,118
Camden,Oneida,NY,10
Camden,Preble,OH,3
Camden Wyoming,Kent,DE,5
Camdenton,Camden,MO,1
Cameron,Calhoun,SC,5
Cameron,Harnett,NC,3
Cameron,Moore,NC,1
Cameron,Barron,WI,1
Cameron Park,El Dorado,CA,21
Camillus,Onondaga,NY,20
Camino,El Dorado,CA,29
Camp Dennison,Hamilton,OH,1
Camp Douglas,Juneau,WI,2
Camp Hill,Cumberland,PA,30
Camp Hill,Tallapoosa,AL,1
Camp Hill,Chambers,AL,1
Camp Pendleton,San Diego,CA,133
Camp Sherman,Jefferson,OR,38
Camp Verde,Yavapai,AZ,13
Campbell,Santa Clara,CA,108
Campbell Hall,Orange,NY,1
Campbellsburg,Henry,KY,5
Campbellsburg,Trimble,KY,2
Campbellton,Jackson,FL,1
Campo,Baca,CO,2
Campobello,Spartanburg,SC,39
Campton,Grafton,NH,1
Campton,Wolfe,KY,1
Camptonville,Sierra,CA,5
Camptonville,Yuba,CA,5
Cana,Carroll,VA,2
Canaan,Columbia,NY,13
Canaan,Litchfield,CT,2
Canaan,Somerset,ME,1
Canaan,Essex,VT,1
Canajoharie,Montgomery,NY,20
Canal Point,Palm Beach,FL,3
Canal Winchester,Franklin,OH,28
Canal Winchester,Fairfield,OH,1
Canandaigua,Ontario,NY,2
Canastota,Madison,NY,28
Canby,Clackamas,OR,23
Canby,Modoc,CA,25
Candia,Rockingham,NH,9
Candler,Buncombe,NC,26
Candor,Tioga,NY,1
Canfield,Mahoning,OH,14
Cannon Beach,Clatsop,OR,5
Cannon Falls,Goodhue,MN,50
Cannon Falls,Dakota,MN,1
Canoga Park,Los Angeles,CA,6
Canon City,Fremont,CO,2
Canonsburg,Washington,PA,9
Canterbury,Merrimack,NH,23
Cantil,Kern,CA,16
Canton,Norfolk,MA,40
Canton,Cherokee,GA,33
Canton,Wayne,MI,29
Canton,Madison,MS,2
Canton,Stark,OH,68
Canton,Haywood,NC,15
Canton,Fillmore,MN,4
Cantonment,Escambia,FL,28
Cantua Creek,Fresno,CA,3
Canyon,St. Louis,MN,8
Canyon,Randall,TX,1
Canyon City,Grant,OR,19
Canyon Country,Los Angeles,CA,186
Canyon Dam,Plumas,CA,2
Canyonville,Douglas,OR,16
Capac,St. Clair,MI,2
Capay,Yolo,CA,11
Cape Canaveral,Brevard,FL,3
Cape Charles,Northampton,VA,3
Cape Coral,Lee,FL,28
Cape May,Cape May,NJ,7
Cape May Court House,Cape May,NJ,20
Cape Neddick,York,ME,2
Capistrano Beach,Orange,CA,42
Capitol Heights,Prince George's,MD,146
Capitol Heights,District of Columbia,DC,2
Capitol Heights,Prince Georges,MD,5
Capitola,Santa Cruz,CA,53
Captiva,Lee,FL,1
Carbon Hill,Walker,AL,3
Cardiff By the Sea,San Diego,CA,109
Carencro,Lafayette,LA,18
Carey,Wyandot,OH,1
Carle Place,Nassau,NY,14
Carleton,Monroe,MI,3
Carlin,Elko,NV,4
Carlisle,Cumberland,PA,53
Carlisle,Union,SC,8
Carlisle,Polk,IA,5
Carlisle,Chester,SC,3
Carlisle,Warren,IA,2
Carlisle,Lonoke,AR,2
Carlotta,Humboldt,CA,15
Carlsbad,San Diego,CA,372
Carlstadt,Bergen,NJ,9
Carlton,Carlton,MN,41
Carlton,Yamhill,OR,14
Carmel,Monterey,CA,99
Carmel,Putnam,NY,23
Carmel,Hamilton,IN,4
Carmel,Penobscot,ME,1
Carmel Valley,Monterey,CA,31
Carmichael,Sacramento,CA,337
Carmichaels,Greene,PA,1
Carnation,King,WA,2
Carnegie,Allegheny,PA,29
Carnelian Bay,Placer,CA,8
Carnesville,Franklin,GA,11
Carney,Menominee,MI,1
Carol Stream,DuPage,IL,149
Carp Lake,Emmet,MI,2
Carpinteria,Santa Barbara,CA,102
Carpinteria,Ventura,CA,1
Carr,Weld,CO,2
Carrabassett Valley,Franklin,ME,1
Carrabelle,Franklin,FL,1
Carriere,Pearl River,MS,2
Carroll,Fairfield,OH,3
Carrollton,Dallas,TX,181
Carrollton,Isle of Wight,VA,22
Carrollton,Denton,TX,29
Carrollton,Pickens,AL,3
Carrollton,Carroll,KY,2
Carrolltown,Cambria,PA,2
Carrsville,Isle of Wight,VA,2
Carson,Los Angeles,CA,516
Carson,Prince George,VA,2
Carson City,Douglas,NV,21
Carson City,Carson City,NV,80
Carson City,Washoe,NV,1
Carson City,Lyon,NV,3
Carteret,Middlesex,NJ,28
Cartersville,Bartow,GA,34
Carterville,Williamson,IL,1
Carthage,Jasper,MO,4
Carthage,Moore,NC,2
Caruthers,Fresno,CA,11
Carver,Plymouth,MA,5
Carver,Carver,MN,3
Cary,Wake,NC,245
Cary,McHenry,IL,1
Caryville,Campbell,TN,10
Caryville,Washington,FL,1
Caryville,Holmes,FL,1
Casa Blanca,Cibola,NM,2
Casa Grande,Pinal,AZ,6
Cascade,El Paso,CO,17
Cascade,Valley,ID,3
Cascade,Lewis and Clark,MT,1
Cascade Locks,Hood River,OR,54
Cascade Locks,Multnomah,OR,27
Cascadia,Linn,OR,1
Casco,St. Clair,MI,11
Casey,Adair,IA,2
Caseyville,St. Clair,IL,13
Cashmere,Chelan,WA,3
Casmalia,Santa Barbara,CA,5
Casnovia,Muskegon,MI,2
Caspar,Mendocino,CA,3
Casper,Natrona,WY,1
Cass Lake,Cass,MN,10
Cass Lake,Hubbard,MN,1
Cassadaga,Chautauqua,NY,1
Cassatt,Kershaw,SC,17
Cassatt,Lee,SC,1
Cassel,Shasta,CA,1
Casselberry,Seminole,FL,52
Cassoday,Butler,KS,1
Cassville,Oneida,NY,4
Castaic,Los Angeles,CA,191
Castalia,Erie,OH,4
Castella,Shasta,CA,10
Castle Creek,Broome,NY,7
Castle Dale,Emery,UT,7
Castle Hayne,New Hanover,NC,6
Castle Pines,Douglas,CO,1
Castle Rock,Douglas,CO,170
Castle Rock,Cowlitz,WA,14
Castleberry,Conecuh,AL,6
Castleton on Hudson,Rensselaer,NY,13
Castlewood,Russell,VA,2
Castro Valley,Alameda,CA,425
Castroville,Monterey,CA,113
Cataldo,Kootenai,ID,1
Cataldo,Shoshone,ID,1
Catasauqua,Northampton,PA,1
Cataula,Harris,GA,2
Catawba,York,SC,12
Catawba,Catawba,NC,6
Catawissa,Columbia,PA,7
Catheys Valley,Mariposa,CA,11
Cathlamet,Wahkiakum,WA,2
Catlett,Fauquier,VA,9
Cato,Cayuga,NY,1
Catonsville,Baltimore County,MD,143
Catonsville,Baltimore,MD,5
Catoosa,Wagoner,OK,4
Catoosa,Rogers,OK,6
Catoosa,Tulsa,OK,1
Catskill,Greene,NY,28
Cave Creek,Maricopa,AZ,17
Cave Junction,Josephine,OR,31
Cayce,Lexington,SC,16
Cayucos,San Luis Obispo,CA,9
Cayuga,Vermillion,IN,3
Cazadero,Sonoma,CA,11
Cazenovia,Onondaga,NY,4
Cecil,Montgomery,AL,4
Cecil,Washington,PA,3
Cecilton,Cecil,MD,1
Cedar Bluff,Russell,VA,3
Cedar Bluff,Tazewell,VA,2
Cedar City,Iron,UT,130
Cedar Creek,Bastrop,TX,4
Cedar Creek,Travis,TX,2
Cedar Crest,Bernalillo,NM,1
Cedar Falls,Black Hawk,IA,1
Cedar Glen,San Bernardino,CA,3
Cedar Grove,Henderson,TN,1
Cedar Grove,Essex,NJ,1
Cedar Hill,Robertson,TN,9
Cedar Hill,Jefferson,MO,3
Cedar Hill,Dallas,TX,7
Cedar Key,Levy,FL,2
Cedar Knolls,Morris,NJ,28
Cedar Mountain,Transylvania,NC,1
Cedar Park,Williamson,TX,35
Cedar Park,Travis,TX,5
Cedar Point,Carteret,NC,1
Cedar Rapids,Linn,IA,53
Cedar Springs,Kent,MI,5
Cedar Valley,Utah,UT,41
Cedarhurst,Nassau,NY,1
Cedarpines Park,San Bernardino,CA,8
Cedartown,Polk,GA,18
Cedarville,Greene,OH,8
